trip_id,timestamp,hour,day_of_week,is_weekend,vehicle_id,vehicle_type,vehicle_lat,vehicle_lon,origin_lat,origin_lon,dest_lat,dest_lon,pickup_distance,pickup_eta,trip_distance,trip_duration,surge_multiplier,fare,user_preference,lat_bin,lon_bin,grid_id
TRIP_000128,2024-01-31 09:17:00,9,2,False,VEH_2984,Mini,12.922101,77.475512,12.995991,77.51709,12.900796,77.731761,9.35,41.4,25.51,97.88,1.28,571.81,fast,1299,7751,1299_7751
TRIP_000129,2024-02-06 03:13:00,3,1,False,VEH_1902,Sedan,12.980275,77.516722,13.015649,77.602609,12.900656,77.629517,10.09,21.19,13.09,19.41,1.11,341.87,fast,1301,7760,1301_7760
TRIP_000130,2024-01-07 11:13:00,11,6,True,VEH_0865,SUV,13.016019,77.630002,12.934551,77.734364,12.977951,77.583447,14.46,34.01,17.02,34.69,1.18,684.82,cheap,1293,7773,1293_7773
TRIP_000131,2024-04-23 13:31:00,13,1,False,VEH_0121,Sedan,12.863316,77.580817,12.928917,77.709351,13.147923,77.66949,15.7,44.51,24.69,62.94,1.02,625.71,balanced,1292,7770,1292_7770
TRIP_000132,2024-01-20 10:10:00,10,5,True,VEH_2076,SUV,12.879205,77.553543,13.002118,77.532832,13.039187,77.603853,13.83,41.49,8.71,26.83,1.45,571.16,fast,1300,7753,1300_7753
TRIP_000133,2024-01-26 22:50:00,22,4,False,VEH_1108,Sedan,12.855375,77.451237,13.006389,77.50712,13.017451,77.701291,17.82,29.08,21.04,30.57,1.13,507.23,balanced,1300,7750,1300_7750
TRIP_000134,2024-04-06 07:43:00,7,5,True,VEH_1856,Sedan,12.946477,77.739408,12.908703,77.591035,12.995352,77.506131,16.59,55.37,13.3,51.99,1.71,630.89,balanced,1290,7759,1290_7759
TRIP_000135,2024-02-24 00:27:00,0,5,True,VEH_0458,SUV,12.858456,77.729248,12.870178,77.617321,12.912564,77.503435,12.18,17.99,13.19,20.82,1.08,486.65,balanced,1287,7761,1287_7761
TRIP_000136,2024-03-30 15:33:00,15,5,True,VEH_0335,Mini,13.048831,77.642511,13.047082,77.504019,12.94003,77.519568,14.98,32.67,12.0,24.15,1.16,241.21,fast,1304,7750,1304_7750
TRIP_000137,2024-05-19 15:18:00,15,6,True,VEH_2268,Auto,13.126521,77.706036,12.87896,77.48371,13.114269,77.676488,36.51,79.8,33.43,56.29,1.07,544.75,cheap,1287,7748,1287_7748
TRIP_000138,2024-02-15 14:20:00,14,3,False,VEH_0321,Mini,13.124577,77.51641,13.048184,77.554274,12.969427,77.488417,9.42,19.6,11.28,23.82,1.17,242.13,balanced,1304,7755,1304_7755
TRIP_000139,2024-03-01 00:18:00,0,4,False,VEH_0493,Auto,12.948376,77.538692,12.930377,77.514532,13.105297,77.572702,3.29,5.5,20.41,37.65,1.13,358.92,fast,1293,7751,1293_7751
TRIP_000140,2024-04-18 12:16:00,12,3,False,VEH_2559,Mini,13.059557,77.47866,13.123711,77.530495,13.068456,77.551952,9.06,19.29,6.56,17.04,1.08,158.18,cheap,1312,7753,1312_7753
TRIP_000141,2024-05-17 06:49:00,6,4,False,VEH_2447,Auto,12.986023,77.589263,13.037586,77.734363,13.033991,77.548905,16.71,27.48,20.06,42.56,1.14,383.75,cheap,1303,7773,1303_7773
TRIP_000142,2024-06-29 10:58:00,10,5,True,VEH_0850,Auto,13.028104,77.605833,12.95581,77.679804,12.869039,77.464765,11.33,42.72,25.18,82.75,1.99,887.29,fast,1295,7767,1295_7767
TRIP_000143,2024-02-28 09:51:00,9,2,False,VEH_2703,Auto,13.049643,77.726821,12.898421,77.562164,12.974019,77.615885,24.47,108.82,10.21,50.69,1.88,405.38,balanced,1289,7756,1289_7756
TRIP_000144,2024-01-27 16:25:00,16,5,True,VEH_2277,Sedan,12.957636,77.528242,13.087403,77.462686,12.934927,77.457273,16.06,30.51,16.93,31.5,1.01,424.68,fast,1308,7746,1308_7746
TRIP_000145,2024-06-16 12:08:00,12,6,True,VEH_0509,Mini,12.910054,77.490719,13.095489,77.712986,13.108595,77.472958,31.65,63.19,25.99,48.07,1.15,417.41,balanced,1309,7771,1309_7771
TRIP_000146,2024-05-18 19:58:00,19,5,True,VEH_0814,Auto,12.939313,77.749794,12.895554,77.670762,13.087786,77.508285,9.83,31.45,27.65,99.64,1.46,691.26,cheap,1289,7767,1289_7767
TRIP_000147,2024-03-18 08:29:00,8,0,False,VEH_1873,Sedan,13.035676,77.708819,12.9108,77.529281,13.046815,77.59142,23.86,104.12,16.53,78.96,1.97,991.52,fast,1291,7752,1291_7752
TRIP_000148,2024-03-13 22:34:00,22,2,False,VEH_1982,SUV,13.01616,77.46267,13.001978,77.564723,13.147946,77.668267,11.15,16.19,19.7,30.55,1.14,686.71,balanced,1300,7756,1300_7756
TRIP_000149,2024-01-07 12:49:00,12,6,True,VEH_2350,Sedan,12.992568,77.66601,12.919635,77.560946,13.018946,77.642846,13.95,29.91,14.14,25.17,1.2,394.72,cheap,1291,7756,1291_7756
TRIP_000150,2024-02-23 15:37:00,15,4,False,VEH_1337,Mini,13.023396,77.485349,12.924991,77.492399,13.034947,77.592054,10.95,24.13,16.29,38.07,1.05,300.9,fast,1292,7749,1292_7749
TRIP_000151,2024-04-15 09:47:00,9,0,False,VEH_2799,Auto,13.062251,77.524733,12.951361,77.495184,12.946433,77.619594,12.72,52.84,13.47,67.16,1.75,482.17,fast,1295,7749,1295_7749
TRIP_000152,2024-05-19 15:20:00,15,6,True,VEH_0296,Auto,12.987051,77.540637,13.137843,77.520722,12.988412,77.594899,16.88,33.03,18.42,33.62,1.15,355.23,fast,1313,7752,1313_7752
TRIP_000153,2024-06-28 02:24:00,2,4,False,VEH_2805,Sedan,13.040403,77.473008,12.888185,77.454087,13.005982,77.486443,17.02,33.19,13.54,20.21,1.02,358.22,fast,1288,7745,1288_7745
TRIP_000154,2024-02-13 20:51:00,20,1,False,VEH_2244,Auto,13.04674,77.588049,13.007377,77.49196,13.112265,77.575444,11.27,56.1,14.73,69.58,2.0,583.81,balanced,1300,7749,1300_7749
TRIP_000155,2024-03-10 16:20:00,16,6,True,VEH_1279,SUV,13.113366,77.588855,13.03453,77.56149,13.045066,77.492455,9.24,18.3,7.56,17.14,1.12,372.69,balanced,1303,7756,1303_7756
TRIP_000156,2024-06-03 08:30:00,8,0,False,VEH_2659,Auto,12.850474,77.470952,12.988864,77.730861,13.128124,77.666039,32.05,112.36,16.97,79.49,1.62,544.92,cheap,1298,7773,1298_7773
TRIP_000157,2024-03-22 13:11:00,13,4,False,VEH_0799,Sedan,12.976912,77.596001,12.895105,77.470114,13.143093,77.543552,16.37,44.89,28.65,63.81,1.11,705.68,cheap,1289,7747,1289_7747
TRIP_000158,2024-06-08 14:38:00,14,5,True,VEH_1119,Mini,12.962558,77.642096,12.896936,77.555136,13.017747,77.517809,11.9,22.63,14.01,23.92,1.05,255.76,fast,1289,7755,1289_7755
TRIP_000159,2024-05-29 23:19:00,23,2,False,VEH_2928,Auto,13.046609,77.517765,12.960182,77.680097,13.130292,77.618334,20.0,32.45,20.03,38.97,1.12,334.03,cheap,1296,7768,1296_7768
TRIP_000160,2024-03-12 05:16:00,5,1,False,VEH_0660,SUV,13.094736,77.669455,13.019098,77.488011,13.006695,77.643449,21.34,38.38,16.87,28.06,1.17,642.66,balanced,1301,7748,1301_7748
TRIP_000161,2024-06-06 21:58:00,21,3,False,VEH_1235,SUV,13.137669,77.654765,12.992022,77.50043,13.085009,77.746726,23.23,66.65,28.57,61.15,1.03,847.01,cheap,1299,7750,1299_7750
TRIP_000162,2024-03-23 02:57:00,2,5,True,VEH_0500,SUV,12.86044,77.47017,13.140953,77.491092,13.09217,77.577622,31.22,45.11,10.81,16.76,1.15,429.48,fast,1314,7749,1314_7749
TRIP_000163,2024-04-06 12:45:00,12,5,True,VEH_1331,Mini,13.006613,77.561113,12.992343,77.543529,13.006596,77.609206,2.48,4.29,7.28,12.8,1.19,184.64,fast,1299,7754,1299_7754
TRIP_000164,2024-02-06 13:35:00,13,1,False,VEH_2227,Sedan,13.052932,77.644283,12.982494,77.65853,12.925162,77.486072,7.97,16.49,19.71,44.59,1.04,519.84,fast,1298,7765,1298_7765
TRIP_000165,2024-06-20 11:46:00,11,3,False,VEH_2113,Mini,12.910597,77.531814,12.977223,77.635092,13.112888,77.726182,13.4,36.7,18.0,45.48,1.19,388.96,cheap,1297,7763,1297_7763
TRIP_000166,2024-04-23 11:33:00,11,1,False,VEH_2965,Auto,12.991055,77.666767,12.908467,77.625857,12.948535,77.723312,10.18,20.95,11.44,27.43,1.0,193.5,balanced,1290,7762,1290_7762
TRIP_000167,2024-03-11 20:30:00,20,0,False,VEH_2191,SUV,13.120838,77.528965,12.969488,77.748721,13.061279,77.532252,29.1,141.43,25.54,99.28,1.22,1138.18,fast,1296,7774,1296_7774
TRIP_000168,2024-06-04 20:29:00,20,1,False,VEH_2003,SUV,12.853869,77.605451,12.99709,77.592035,13.112481,77.675176,15.96,56.86,15.65,76.78,1.22,828.67,cheap,1299,7759,1299_7759
TRIP_000169,2024-06-29 23:11:00,23,5,True,VEH_0726,Auto,12.952178,77.680702,13.111274,77.489494,12.975872,77.703741,27.2,47.24,27.61,37.39,1.12,432.66,balanced,1311,7748,1311_7748
TRIP_000170,2024-03-12 06:41:00,6,1,False,VEH_1687,Sedan,13.001798,77.689708,13.034201,77.455002,13.101182,77.704469,25.64,47.43,27.98,44.27,1.18,721.26,fast,1303,7745,1303_7745
TRIP_000171,2024-05-12 00:42:00,0,6,True,VEH_2117,Mini,12.944171,77.539394,12.970952,77.701315,13.050892,77.469486,17.77,22.46,26.6,37.98,1.15,411.36,fast,1297,7770,1297_7770
TRIP_000172,2024-01-12 08:38:00,8,4,False,VEH_1978,Auto,12.869835,77.738029,12.909605,77.60164,12.90189,77.674049,15.4,54.28,7.88,39.34,1.42,233.2,fast,1290,7760,1290_7760
TRIP_000173,2024-04-29 18:53:00,18,0,False,VEH_1068,SUV,13.030343,77.452539,13.058888,77.619857,12.988902,77.484879,18.37,87.87,16.53,60.57,1.35,843.36,cheap,1305,7761,1305_7761
TRIP_000174,2024-02-13 00:13:00,0,1,False,VEH_0428,Sedan,12.950009,77.624822,13.041384,77.588105,13.11316,77.732971,10.89,20.23,17.57,28.1,1.19,513.06,balanced,1304,7758,1304_7758
TRIP_000175,2024-02-03 09:03:00,9,5,True,VEH_1593,Sedan,12.979019,77.722701,12.963793,77.536123,12.933689,77.619512,20.25,69.91,9.62,28.27,1.42,390.28,fast,1296,7753,1296_7753
TRIP_000176,2024-03-07 22:28:00,22,3,False,VEH_1592,Sedan,13.108776,77.5427,12.929364,77.596966,13.023609,77.554658,20.76,33.68,11.42,19.98,1.13,352.51,cheap,1292,7759,1292_7759
TRIP_000177,2024-05-29 12:09:00,12,2,False,VEH_1344,SUV,12.926133,77.541996,13.011385,77.513199,13.060656,77.554076,9.96,21.27,7.03,15.09,1.04,327.83,balanced,1301,7751,1301_7751
TRIP_000178,2024-05-21 23:50:00,23,1,False,VEH_1745,Auto,12.920572,77.660667,12.930685,77.603982,12.913217,77.515476,6.23,11.82,9.77,14.33,1.1,186.23,fast,1293,7760,1293_7760
TRIP_000179,2024-02-05 14:37:00,14,0,False,VEH_1586,Sedan,12.895512,77.719153,12.946897,77.619131,13.047491,77.720382,12.23,31.61,15.64,44.59,1.07,469.64,cheap,1294,7761,1294_7761
TRIP_000180,2024-04-17 15:21:00,15,2,False,VEH_2449,Mini,13.045276,77.652733,12.951002,77.720894,12.906133,77.557401,12.8,35.51,18.37,43.29,1.15,349.04,balanced,1295,7772,1295_7772
TRIP_000181,2024-04-26 18:36:00,18,4,False,VEH_1500,Mini,12.883139,77.60696,13.05835,77.669286,12.992072,77.523077,20.58,75.58,17.44,67.04,1.59,520.61,cheap,1305,7766,1305_7766
TRIP_000182,2024-02-29 16:06:00,16,3,False,VEH_0580,Auto,13.149437,77.593511,12.976296,77.682222,13.136195,77.570225,21.48,63.53,21.49,51.32,1.18,435.1,balanced,1297,7768,1297_7768
TRIP_000183,2024-05-14 06:36:00,6,1,False,VEH_1513,Auto,12.880368,77.519305,13.075555,77.488967,12.949944,77.737974,21.91,31.62,30.32,56.27,1.15,555.49,fast,1307,7748,1307_7748
TRIP_000184,2024-04-11 05:29:00,5,3,False,VEH_2107,SUV,13.040178,77.70379,12.850253,77.494247,13.114886,77.540385,30.95,63.76,29.8,57.1,1.04,861.0,cheap,1285,7749,1285_7749
TRIP_000185,2024-02-09 21:35:00,21,4,False,VEH_0792,Mini,13.029091,77.633393,13.103701,77.562277,12.993203,77.553414,11.3,27.44,12.3,27.47,1.14,265.4,balanced,1310,7756,1310_7756
TRIP_000186,2024-04-06 14:45:00,14,5,True,VEH_0157,Auto,13.076043,77.706034,12.922823,77.725085,12.966272,77.545507,17.13,29.18,20.02,41.71,1.07,329.83,balanced,1292,7772,1292_7772
TRIP_000187,2024-04-18 19:25:00,19,3,False,VEH_1549,Auto,13.021432,77.464793,13.010235,77.55406,13.050963,77.741068,9.73,48.02,20.72,71.82,1.34,463.64,fast,1301,7755,1301_7755
TRIP_000188,2024-03-28 16:52:00,16,3,False,VEH_1777,SUV,13.034739,77.532565,12.850477,77.629751,12.969454,77.473181,23.0,61.87,21.48,51.56,1.01,681.34,cheap,1285,7762,1285_7762
TRIP_000189,2024-03-27 12:41:00,12,2,False,VEH_2222,Auto,13.003796,77.596887,12.903963,77.495224,12.943328,77.652582,15.61,37.76,17.58,46.64,1.19,334.6,fast,1290,7749,1290_7749
TRIP_000190,2024-06-23 16:53:00,16,6,True,VEH_2956,Mini,12.922749,77.698347,12.881929,77.691869,12.953886,77.669801,4.58,8.63,8.34,17.34,1.16,180.3,cheap,1288,7769,1288_7769
TRIP_000191,2024-05-27 16:24:00,16,0,False,VEH_2185,Auto,13.024146,77.528087,13.05589,77.453477,13.046145,77.651058,8.8,21.81,21.39,62.47,1.08,402.08,cheap,1305,7745,1305_7745
TRIP_000192,2024-06-03 14:32:00,14,0,False,VEH_1371,Auto,13.058258,77.739817,12.961848,77.592064,12.950519,77.610507,19.23,48.79,2.36,5.08,1.2,78.07,fast,1296,7759,1296_7759
TRIP_000193,2024-06-21 02:09:00,2,4,False,VEH_0666,Auto,13.085741,77.54562,12.852087,77.73446,13.062269,77.527351,33.01,56.25,32.35,53.03,1.17,561.89,fast,1285,7773,1285_7773
TRIP_000194,2024-03-13 01:07:00,1,2,False,VEH_1416,Sedan,13.023056,77.64496,13.110369,77.588075,12.865022,77.629798,11.48,20.76,27.6,48.77,1.13,715.14,cheap,1311,7758,1311_7758
TRIP_000195,2024-05-18 08:11:00,8,5,True,VEH_0329,SUV,13.131716,77.533922,12.937972,77.575118,12.984031,77.539305,21.96,89.91,6.41,25.31,1.79,572.85,fast,1293,7757,1293_7757
TRIP_000196,2024-03-04 05:05:00,5,0,False,VEH_1076,SUV,12.950885,77.532945,13.010496,77.487816,12.893393,77.598035,8.22,12.18,17.64,32.23,1.09,629.71,balanced,1301,7748,1301_7748
TRIP_000197,2024-05-14 18:29:00,18,1,False,VEH_1357,SUV,12.981692,77.510512,12.862192,77.547977,12.861486,77.632806,13.87,50.92,9.18,32.64,1.28,506.68,balanced,1286,7754,1286_7754
TRIP_000198,2024-01-21 10:59:00,10,6,True,VEH_2236,Sedan,12.884181,77.648473,13.041022,77.540596,12.970222,77.505179,20.96,63.59,8.74,26.77,1.79,456.77,fast,1304,7754,1304_7754
TRIP_000199,2024-01-30 06:36:00,6,1,False,VEH_1761,Auto,12.860039,77.46136,12.928293,77.54096,13.004212,77.706273,11.47,21.91,19.77,30.27,1.07,326.48,fast,1292,7754,1292_7754
TRIP_000200,2024-03-11 23:44:00,23,0,False,VEH_2582,SUV,13.080134,77.728646,13.083493,77.533056,13.051432,77.631387,21.15,31.15,11.21,17.94,1.05,414.84,cheap,1308,7753,1308_7753
TRIP_000201,2024-04-16 21:08:00,21,1,False,VEH_0782,SUV,13.004798,77.615573,12.932431,77.588732,13.087077,77.640457,8.54,24.44,18.05,48.69,1.14,676.71,balanced,1293,7758,1293_7758
TRIP_000202,2024-03-14 23:45:00,23,3,False,VEH_0386,Mini,12.968579,77.629797,13.032795,77.588193,12.976229,77.628569,8.43,14.22,7.65,13.24,1.11,162.89,fast,1303,7758,1303_7758
TRIP_000203,2024-03-29 14:09:00,14,4,False,VEH_0020,Sedan,13.032739,77.501342,12.988584,77.672771,12.913191,77.659318,19.18,43.04,8.49,22.59,1.01,274.02,cheap,1298,7767,1298_7767
TRIP_000204,2024-06-10 15:35:00,15,0,False,VEH_1908,Sedan,13.057948,77.571985,13.145484,77.474928,13.074403,77.608878,14.3,37.24,16.49,35.96,1.09,444.07,cheap,1314,7747,1314_7747
TRIP_000205,2024-06-08 18:10:00,18,5,True,VEH_2865,Mini,12.959074,77.541307,13.03728,77.619468,12.974618,77.679482,12.12,36.7,9.51,34.71,1.8,388.87,fast,1303,7761,1303_7761
TRIP_000206,2024-05-17 04:24:00,4,4,False,VEH_2886,SUV,13.01875,77.567074,13.032137,77.7049,12.879094,77.515492,14.98,21.46,26.61,44.36,1.04,769.73,balanced,1303,7770,1303_7770
TRIP_000207,2024-04-12 17:26:00,17,4,False,VEH_0887,Mini,12.885833,77.66237,12.955607,77.515326,13.120138,77.533664,17.7,63.87,18.37,69.84,1.73,617.09,balanced,1295,7751,1295_7751
TRIP_000208,2024-06-11 10:32:00,10,1,False,VEH_0031,Mini,13.087624,77.576648,13.010688,77.567652,13.107717,77.59845,8.6,34.88,11.27,39.89,1.56,377.86,cheap,1301,7756,1301_7756
TRIP_000209,2024-04-12 09:00:00,9,4,False,VEH_2976,SUV,13.094968,77.590531,13.0098,77.550216,12.989206,77.501681,10.41,35.81,5.73,24.02,1.72,556.15,fast,1300,7755,1300_7755
TRIP_000210,2024-02-18 20:01:00,20,6,True,VEH_2404,Auto,13.051674,77.555898,13.035663,77.491572,13.035976,77.749673,7.18,23.01,27.91,85.13,1.96,879.4,cheap,1303,7749,1303_7749
TRIP_000211,2024-02-12 18:40:00,18,0,False,VEH_1619,Sedan,13.082103,77.535774,12.991574,77.47729,12.961089,77.67289,11.87,41.17,21.42,80.72,1.64,997.41,cheap,1299,7747,1299_7747
TRIP_000212,2024-04-27 11:46:00,11,5,True,VEH_1419,SUV,13.11689,77.564321,13.112395,77.502563,13.131142,77.726416,6.69,14.41,24.29,52.96,1.18,853.76,fast,1311,7750,1311_7750
TRIP_000213,2024-04-27 07:43:00,7,5,True,VEH_0373,SUV,12.858686,77.531981,13.030975,77.746914,13.089026,77.741842,30.11,100.36,6.47,25.53,1.68,526.95,cheap,1303,7774,1303_7774
TRIP_000214,2024-03-03 14:46:00,14,6,True,VEH_1925,Sedan,13.044712,77.671214,13.138742,77.452065,12.859697,77.653062,25.89,45.16,37.83,63.15,1.17,871.46,fast,1313,7745,1313_7745
TRIP_000215,2024-03-07 22:34:00,22,3,False,VEH_0833,Mini,13.110672,77.70415,12.886295,77.682979,13.044127,77.610251,25.01,52.97,19.21,33.18,1.15,332.18,fast,1288,7768,1288_7768
TRIP_000216,2024-01-11 11:25:00,11,3,False,VEH_1037,SUV,13.085724,77.710243,13.064987,77.603468,13.044889,77.578577,11.77,33.25,3.5,9.77,1.05,242.25,cheap,1306,7760,1306_7760
TRIP_000217,2024-02-13 11:26:00,11,1,False,VEH_2739,Sedan,13.053495,77.746545,13.046961,77.492585,12.922921,77.594777,27.47,72.79,17.65,45.46,1.14,505.5,balanced,1304,7749,1304_7749
TRIP_000218,2024-05-05 07:48:00,7,6,True,VEH_1220,Mini,12.906093,77.502139,12.928,77.538588,12.983402,77.686212,4.63,14.3,17.11,55.53,1.68,542.84,cheap,1292,7753,1292_7753
TRIP_000219,2024-05-13 09:01:00,9,0,False,VEH_0692,Auto,12.927198,77.696478,12.916306,77.561255,12.958817,77.537365,14.68,49.85,5.38,24.93,1.71,208.33,fast,1291,7756,1291_7756
TRIP_000220,2024-06-21 09:09:00,9,4,False,VEH_1195,Sedan,13.063562,77.730654,13.07312,77.658525,12.893958,77.5377,7.87,33.01,23.79,90.24,1.22,740.93,fast,1307,7765,1307_7765
TRIP_000221,2024-02-07 18:00:00,18,2,False,VEH_2056,Sedan,12.96479,77.653761,12.927826,77.666342,13.073637,77.748835,4.32,17.97,18.48,70.59,1.34,667.12,cheap,1292,7766,1292_7766
TRIP_000222,2024-05-30 16:20:00,16,3,False,VEH_0261,Sedan,12.907183,77.629813,13.007001,77.563394,13.127825,77.644513,13.21,27.6,16.03,38.74,1.1,439.43,balanced,1300,7756,1300_7756
TRIP_000223,2024-01-17 10:14:00,10,2,False,VEH_0060,Mini,12.868184,77.668464,12.942792,77.517293,12.933495,77.683404,18.34,65.74,18.0,67.92,1.49,502.22,balanced,1294,7751,1294_7751
TRIP_000224,2024-01-04 23:54:00,23,3,False,VEH_2949,Auto,13.009742,77.696421,13.095669,77.686306,13.11944,77.672413,9.6,17.41,3.04,6.4,1.13,89.57,balanced,1309,7768,1309_7768
TRIP_000225,2024-01-18 08:35:00,8,3,False,VEH_2612,SUV,13.075165,77.518703,13.138497,77.703982,13.011319,77.473834,21.23,75.88,28.6,116.91,1.62,1571.86,balanced,1313,7770,1313_7770
TRIP_000226,2024-02-16 22:59:00,22,4,False,VEH_0842,Auto,12.982386,77.450203,13.045242,77.523526,13.056891,77.58682,10.56,22.19,6.97,11.44,1.11,133.79,cheap,1304,7752,1304_7752
TRIP_000227,2024-01-17 04:33:00,4,2,False,VEH_0658,Mini,12.920302,77.515181,12.940828,77.51232,12.923182,77.678504,2.3,3.98,18.08,36.94,1.18,322.47,balanced,1294,7751,1294_7751
TRIP_000228,2024-01-19 06:30:00,6,4,False,VEH_1603,Auto,13.056442,77.592981,12.884922,77.475016,12.909219,77.612711,22.92,44.34,15.14,26.09,1.11,274.73,cheap,1288,7747,1288_7747
TRIP_000229,2024-04-23 20:12:00,20,1,False,VEH_1946,Sedan,12.894502,77.535315,13.026681,77.64048,13.076663,77.747671,18.57,82.46,12.85,53.39,1.42,561.68,fast,1302,7764,1302_7764
TRIP_000230,2024-05-09 15:32:00,15,3,False,VEH_1250,Auto,13.123296,77.57229,12.935127,77.643584,12.92926,77.609657,22.26,57.06,3.73,8.35,1.1,95.46,cheap,1293,7764,1293_7764
TRIP_000231,2024-02-16 15:00:00,15,4,False,VEH_1666,SUV,12.926325,77.470351,12.945762,77.742306,12.991152,77.498939,29.5,85.69,26.8,66.13,1.06,948.85,fast,1294,7774,1294_7774
TRIP_000232,2024-03-28 20:43:00,20,3,False,VEH_0890,Mini,13.069881,77.485417,13.011577,77.504797,13.083638,77.678856,6.8,30.74,20.45,81.76,1.46,565.39,cheap,1301,7750,1301_7750
TRIP_000233,2024-06-24 09:59:00,9,0,False,VEH_2266,SUV,12.936403,77.50766,13.032858,77.621303,12.896379,77.496916,16.3,58.93,20.26,72.72,1.88,1385.71,cheap,1303,7762,1303_7762
TRIP_000234,2024-03-24 16:30:00,16,6,True,VEH_2781,Auto,12.975906,77.496047,13.046047,77.686625,13.083926,77.530815,22.04,37.57,17.37,35.12,1.17,318.92,cheap,1304,7768,1304_7768
TRIP_000235,2024-03-19 10:46:00,10,1,False,VEH_0424,Mini,13.082339,77.653669,12.95618,77.673564,12.984912,77.577589,14.17,59.19,10.86,44.93,1.81,413.36,fast,1295,7767,1295_7767
TRIP_000236,2024-03-31 20:51:00,20,6,True,VEH_0203,SUV,12.955543,77.586124,12.891979,77.587067,12.932262,77.69556,7.06,26.7,12.56,39.32,1.4,708.99,cheap,1289,7758,1289_7758
TRIP_000237,2024-03-23 13:50:00,13,5,True,VEH_2438,Auto,13.133064,77.682725,12.964722,77.61742,13.071705,77.689242,19.97,38.16,14.19,29.08,1.05,232.54,cheap,1296,7761,1296_7761
TRIP_000238,2024-03-24 23:30:00,23,6,True,VEH_2406,Mini,13.101744,77.693561,13.132448,77.627882,13.135614,77.734012,7.88,10.11,11.48,17.15,1.48,298.51,cheap,1313,7762,1313_7762
TRIP_000239,2024-03-12 19:37:00,19,1,False,VEH_0153,Mini,12.949264,77.589777,12.962506,77.480432,13.041889,77.532814,11.92,50.31,10.48,35.83,1.29,260.71,balanced,1296,7748,1296_7748
TRIP_000240,2024-01-19 10:49:00,10,4,False,VEH_1470,Mini,13.081368,77.582888,13.069735,77.697293,13.112185,77.626942,12.44,48.31,8.95,34.93,1.55,297.27,balanced,1306,7769,1306_7769
TRIP_000241,2024-06-18 08:35:00,8,1,False,VEH_1500,Mini,12.883139,77.60696,13.009308,77.537426,12.856556,77.68163,15.9,76.88,23.04,82.69,1.77,713.38,fast,1300,7753,1300_7753
TRIP_000242,2024-04-24 23:56:00,23,2,False,VEH_0684,Auto,12.942527,77.557893,12.914444,77.54638,12.918305,77.558661,3.36,6.54,1.4,3.0,1.05,54.45,cheap,1291,7754,1291_7754
TRIP_000243,2024-02-05 03:41:00,3,0,False,VEH_1743,SUV,12.850253,77.618009,12.973234,77.568892,12.995907,77.464409,14.65,24.83,11.58,17.03,1.1,413.87,fast,1297,7756,1297_7756
TRIP_000244,2024-01-09 16:55:00,16,1,False,VEH_0205,Sedan,12.944664,77.672864,13.089483,77.687041,12.997603,77.622445,16.15,36.78,12.36,27.12,1.11,390.0,cheap,1308,7768,1308_7768
TRIP_000245,2024-05-16 05:51:00,5,3,False,VEH_1118,Mini,12.886949,77.663333,13.00405,77.705446,13.022178,77.590534,13.77,22.27,12.59,24.63,1.01,227.31,fast,1300,7770,1300_7770
TRIP_000246,2024-04-29 14:56:00,14,0,False,VEH_2312,Auto,13.059241,77.716302,13.114162,77.671681,13.045133,77.471908,7.77,17.62,22.92,58.76,1.11,423.81,fast,1311,7767,1311_7767
TRIP_000247,2024-01-06 12:36:00,12,5,True,VEH_0681,Auto,13.058688,77.661131,12.938144,77.637107,12.966984,77.452561,13.63,29.35,20.22,47.01,1.17,388.44,fast,1293,7763,1293_7763
TRIP_000248,2024-05-16 14:41:00,14,3,False,VEH_0607,Auto,13.128536,77.550513,13.049621,77.680978,13.022332,77.556394,16.6,34.58,13.81,28.89,1.03,246.71,cheap,1304,7768,1304_7768
TRIP_000249,2024-03-19 05:06:00,5,1,False,VEH_2183,SUV,12.940752,77.568409,12.857867,77.630576,13.103409,77.683839,11.4,19.23,27.86,40.41,1.07,826.91,cheap,1285,7763,1285_7763
TRIP_000250,2024-06-17 06:12:00,6,0,False,VEH_0794,SUV,13.094121,77.661797,12.940879,77.577285,12.931323,77.730891,19.31,37.32,16.65,30.3,1.03,589.37,fast,1294,7757,1294_7757
TRIP_000251,2024-02-01 12:01:00,12,3,False,VEH_1974,Auto,12.914709,77.716341,12.983186,77.673183,13.071974,77.564125,8.92,21.87,15.37,38.44,1.04,265.16,cheap,1298,7767,1298_7767
TRIP_000252,2024-01-24 05:32:00,5,2,False,VEH_1252,Mini,12.966851,77.485492,13.123985,77.667356,12.886511,77.676982,26.29,53.14,26.38,45.42,1.12,454.87,fast,1312,7766,1312_7766
TRIP_000253,2024-04-16 06:13:00,6,1,False,VEH_1431,Mini,12.869138,77.713607,13.145546,77.689937,12.957958,77.526585,30.79,62.48,27.3,47.62,1.0,422.87,fast,1314,7768,1314_7768
